,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,sqft_living15,sqft_lot15,center_distance,last_fixed
20895,850000.0,4,3.0,3070,7150,2.0,0,0,3,9,3070,0,98052,3200,6984,-0.12131533291384876,0.004234527687296417
20896,274500.0,3,2.25,1450,4050,2.0,0,0,3,7,1450,0,98038,1660,3800,-0.3192647803939654,0.006896551724137931
20897,1940000.0,5,3.5,4230,16526,2.0,0,0,3,10,4230,0,98004,3000,12362,-0.03671362145035887,0.0028368794326241137
20898,808000.0,4,2.5,3480,6262,2.0,0,0,3,9,3480,0,98053,3490,6629,-0.1647042500969533,0.004885057471264368
20899,312000.0,3,2.25,1490,974,2.0,0,0,3,7,1220,270,98106,1490,1283,-0.1787229420080125,0.00738255033557047
20900,320000.0,3,2.25,1200,1400,3.0,0,0,3,8,1200,0,98133,1370,6552,-0.17382220801728085,0.0125
20901,410000.0,3,2.5,2150,4332,2.0,0,0,3,8,2150,0,98019,2140,4332,-0.25470431876982963,0.0032558139534883722
20902,725000.0,3,3.5,3690,8837,2.0,0,0,3,10,3690,0,98065,3690,9585,-0.3362142769128037,0.005149051490514906
20903,335000.0,4,2.5,1900,3301,2.0,0,0,3,7,1900,0,98178,1960,3379,-0.14927156460625968,0.006842105263157895
20904,519990.0,4,3.25,1690,1321,2.0,0,0,3,8,1320,370,98052,3080,4558,-0.09588013350011518,0.0035502958579881655
20905,533112.0,4,2.75,2790,8853,2.0,0,0,3,8,2790,0,98045,2790,8092,-0.45215223100190277,0.0025089605734767025
20906,274900.0,3,2.0,1936,6612,2.0,0,0,3,7,1936,0,98001,1620,21600,-0.3726500234804827,0.0030991735537190084
20907,325000.0,2,2.25,1150,711,2.0,0,0,3,7,1150,0,98027,1150,748,-0.16262007871109627,0.00608695652173913
20908,350000.0,4,2.5,2040,22653,2.0,0,0,3,7,2040,0,98168,2020,20502,-0.16412132707237953,0.004411764705882353
20909,550000.0,4,2.5,2470,7539,2.0,0,0,3,9,2470,0,98028,2580,7539,-0.11371231243800528,0.005668016194331984
20910,311850.0,4,2.5,1890,4158,2.0,0,0,3,8,1890,0,98042,2720,4549,-0.3210996729989008,0.0031746031746031746
20911,526000.0,3,2.5,1626,1583,2.5,0,0,3,8,1419,207,98122,1400,1583,-0.11227025429738322,0.007995079950799507
20912,375000.0,4,2.5,2250,5306,2.0,0,0,3,8,2250,0,98038,2250,5306,-0.30907118921051296,0.0035555555555555557
20913,299999.0,3,2.25,1350,1234,2.0,0,0,3,7,1160,190,98106,1420,1234,-0.17880506144961147,0.00962962962962963
20914,436000.0,3,2.5,1460,1238,2.0,0,0,3,8,1200,260,98107,1280,1257,-0.17897376902774664,0.00821917808219178
20915,303000.0,3,2.5,2056,3564,2.0,0,0,3,7,2056,0,98092,2056,3577,-0.29261749776799256,0.0029182879377431907
20916,525000.0,2,2.5,1160,1458,2.0,0,0,3,8,1040,120,98119,1650,2311,-0.17320381058162554,0.006896551724137931
20917,575000.0,3,3.0,1384,1287,2.0,0,0,3,8,1144,240,98102,1570,1288,-0.12000104166213593,0.010115606936416185
20918,420000.0,2,1.5,1100,1107,3.0,0,0,3,8,1100,0,98103,1110,2750,-0.1526648617069341,0.01090909090909091
20919,329950.0,3,2.5,2456,7566,2.0,0,0,3,8,2456,0,98023,2478,7212,-0.3656364314452302,0.003257328990228013
20920,1830000.0,4,4.25,4500,215186,2.0,0,3,3,11,2630,1870,98029,3030,25447,-0.1704875362013337,0.0024444444444444444
20921,1175000.0,4,3.25,3780,10099,1.0,0,1,3,11,2240,1540,98006,3120,10669,-0.0796030150182765,0.003703703703703704
20922,499950.0,2,2.5,1320,1157,2.0,0,0,3,8,990,330,98107,1550,1519,-0.1675774746199464,0.004545454545454545
20923,1149000.0,4,3.0,5940,11533,2.0,0,4,3,11,4950,990,98065,4240,12813,-0.34094646207285884,0.0026936026936026937
20924,400000.0,3,2.0,1650,5027,1.5,0,0,3,7,1650,0,98065,2430,6000,-0.3456891667379894,0.006666666666666667
20925,246950.0,3,3.0,1670,4440,1.0,0,0,3,7,1670,0,98022,1670,4622,-0.4899224836645134,0.003592814371257485
20926,630000.0,3,3.25,1610,1275,2.0,0,0,3,8,1220,390,98102,1750,3000,-0.1181734318702762,0.009316770186335404
20927,561000.0,5,2.75,3370,10315,2.0,0,0,3,9,3370,0,98059,3010,8296,-0.15070663555398256,0.004154302670623145
20928,287000.0,4,2.5,2660,4082,2.0,0,0,3,7,2660,0,98042,2390,4876,-0.3229782655226203,0.0037593984962406013
20929,600000.0,3,3.25,1690,1473,2.0,0,0,3,8,1380,310,98109,1670,2594,-0.1453240860972425,0.007100591715976331
20930,490000.0,3,2.25,1620,1062,3.0,0,0,3,8,1620,0,98122,1560,1728,-0.10693928183787262,0.003703703703703704
20931,330000.0,3,1.75,1300,958,2.0,0,0,3,7,840,460,98108,1340,1254,-0.1299126244827569,0.006923076923076923
20932,286950.0,4,2.5,1610,4052,2.0,0,0,3,7,1610,0,98042,2110,4034,-0.2947865159738486,0.004347826086956522
20933,1550000.0,3,3.25,3530,4920,2.0,0,0,3,9,2660,870,98109,1900,4200,-0.15738487856208874,0.00141643059490085
20934,880000.0,4,2.5,3550,8618,2.0,0,0,3,10,3550,0,98052,1310,9746,-0.061536655742733544,0.0036619718309859155
20935,577450.0,3,3.0,1730,1755,3.0,0,0,3,8,1730,0,98117,1830,1804,-0.18835169232051582,0.003468208092485549
20936,405000.0,5,2.75,2400,4900,2.0,0,0,3,8,2400,0,98038,2110,5696,-0.3099580616793235,0.00375
20937,510000.0,3,2.5,1420,1237,3.0,0,0,3,8,1420,0,98107,1510,2501,-0.19210674116229975,0.004225352112676056
20938,465000.0,2,1.5,1220,1120,2.5,0,0,3,8,1110,110,98199,2010,3175,-0.18814558193057712,0.009836065573770493
20939,1300000.0,4,2.25,2360,4000,2.0,0,0,3,9,2360,0,98112,3040,4400,-0.08958258759379442,0.0029661016949152543
20940,609000.0,4,3.5,3990,11270,2.0,0,3,3,9,2930,1060,98055,1980,11328,-0.14418391033676548,0.003258145363408521
20941,336000.0,3,2.5,1260,1211,3.0,0,0,3,8,1260,0,98103,1270,1211,-0.15787529889123159,0.012698412698412698
20942,375000.0,3,2.5,1580,2407,2.0,0,0,3,8,1580,0,98126,1580,2212,-0.18805384867106098,0.004430379746835443
20943,294500.0,3,2.5,1760,2688,2.0,0,0,3,7,1760,0,98059,1760,2329,-0.14377791902792916,0.008522727272727272
20944,925000.0,5,3.5,3420,4216,2.0,0,0,3,9,2520,900,98115,1420,4500,-0.11535167965833844,0.0035087719298245615
20945,730000.0,5,2.75,2870,6593,2.0,0,0,3,9,2870,0,98052,3150,6593,-0.12494098606942354,0.004878048780487805
20946,280000.0,4,2.5,1934,5677,2.0,0,0,3,8,1934,0,98001,1919,5049,-0.37343813409988597,0.0036194415718717684
20947,500000.0,3,1.5,1220,962,3.0,0,0,3,8,1220,0,98107,1510,2501,-0.19210674116229975,0.004918032786885246
20948,605000.0,3,2.75,2450,5750,2.0,0,0,3,9,2450,0,98065,3200,8036,-0.34879393630049843,0.002857142857142857
20949,379950.0,3,3.25,1860,1787,3.0,0,0,3,8,1860,0,98155,1830,1787,-0.17148670502403401,0.006989247311827957
20950,605000.0,3,2.5,1500,1119,3.0,0,2,3,7,1110,390,98109,1500,1057,-0.1460249636192395,0.008
20951,720000.0,2,1.75,1570,1108,3.0,0,0,3,9,1570,0,98004,1940,1160,-0.008500000000005059,0.008280254777070064
20952,549900.0,3,2.0,1280,960,2.0,0,0,3,9,1040,240,98122,1280,1173,-0.11447707194019796,0.0046875
20953,427000.0,3,2.5,3192,5653,2.0,0,0,3,8,3192,0,98023,3000,5134,-0.36650151432156314,0.0018796992481203006
20954,492000.0,3,2.5,1690,1479,3.0,0,0,3,8,1420,270,98122,1280,1253,-0.11442831817343506,0.008875739644970414
20955,419190.0,2,2.5,1590,1426,2.0,0,0,3,8,1590,0,98029,1590,1426,-0.20578583527542613,0.0037735849056603774
20956,650000.0,3,2.5,2870,7288,2.0,0,0,3,9,2870,0,98011,2870,5998,-0.1466466842448195,0.0027874564459930314
20957,379950.0,4,2.5,2580,4818,2.0,0,0,3,8,2580,0,98038,2570,5386,-0.3142713636334094,0.005813953488372093
20958,269800.0,4,2.75,1830,3420,2.0,0,0,3,8,1830,0,98198,1813,3420,-0.28523674377610536,0.004371584699453552
20959,407000.0,4,2.5,2927,6000,2.0,0,0,3,7,2927,0,98042,2533,6000,-0.25940256359566316,0.0030748206354629312
20960,580000.0,3,1.5,1320,1250,3.0,0,0,3,8,1320,0,98103,1560,1694,-0.14296139338996824,0.00909090909090909
20961,389700.0,3,2.5,1720,3581,2.0,0,0,3,7,1720,0,98053,1720,3600,-0.19523373171663883,0.005232558139534884
20962,110000.0,2,1.0,828,4524,1.0,0,0,3,6,828,0,98001,828,5402,-0.3671460880902852,0.01570048309178744
20963,230000.0,3,1.5,1040,1264,2.0,0,0,3,9,900,140,98144,1350,3000,-0.10685976792039108,0.004807692307692308
20964,533380.0,4,2.75,2790,6685,2.0,0,0,3,8,2790,0,98045,2790,6444,-0.45133517478699337,0.002150537634408602
20965,295500.0,3,2.5,1410,1332,2.0,0,0,3,7,960,450,98108,1410,1343,-0.1296259619057771,0.00425531914893617
20966,860000.0,4,4.5,4040,8400,2.0,0,0,3,9,3220,820,98052,3940,8400,-0.10316922990892025,0.0034653465346534654
20967,812000.0,4,3.5,3370,3634,2.0,0,0,3,9,2750,620,98029,3200,3650,-0.21377700998937912,0.003857566765578635
20968,324500.0,3,2.5,1660,3990,2.0,0,0,3,7,1660,0,98118,1670,4050,-0.12109516918522376,0.006626506024096385
20969,193000.0,2,1.75,910,2550,1.0,0,0,3,6,910,0,98038,1310,2550,-0.3322955913038855,0.017582417582417582
20970,355000.0,3,2.25,1280,959,3.0,0,0,3,8,1280,0,98103,1130,1126,-0.15562441967762003,0.01171875
20971,525000.0,4,2.75,2360,4924,2.0,0,0,3,8,2360,0,98028,2360,4670,-0.14790094658249645,0.005084745762711864
20972,370950.0,3,2.5,2529,9653,2.0,0,0,3,7,2529,0,98042,2533,6125,-0.25915138432970025,0.0031633056544088573
20973,1242000.0,4,3.5,4700,10183,1.0,0,2,3,11,2660,2040,98033,3770,9000,-0.04419094929960426,0.003829787234042553
20974,950000.0,3,2.5,2780,275033,1.0,0,0,3,10,2780,0,98045,1680,16340,-0.4700001702127351,0.005035971223021582
20975,888990.0,4,2.75,3540,5500,2.0,0,0,3,9,3540,0,98074,3540,5500,-0.14449086476314574,0.001694915254237288
20976,705000.0,3,2.5,1580,1321,2.0,0,2,3,8,1080,500,98107,1530,1357,-0.20569258615710695,0.0037974683544303796
20977,268000.0,3,2.5,1700,2250,2.0,0,0,3,7,1700,0,98168,1520,4500,-0.1927847504342632,0.0035294117647058825
20978,305450.0,3,2.5,1600,3573,2.0,0,0,3,7,1600,0,98056,1500,11089,-0.12445882853378203,0.004375
20979,399900.0,2,1.75,1410,1005,1.5,0,0,3,9,900,510,98027,1440,1188,-0.20104019498599265,0.006382978723404255
20980,495000.0,3,1.5,1580,1228,3.0,0,0,3,8,1580,0,98115,1580,3605,-0.12869440547279895,0.0037974683544303796
20981,857326.0,3,3.5,3940,11632,2.0,0,0,3,10,3940,0,98166,2015,11632,-0.23999999999999488,0.0015228426395939086
20982,845950.0,5,2.75,4450,9600,2.0,0,0,3,9,3650,800,98011,4000,9750,-0.10408150652253187,0.001348314606741573
20983,303210.0,4,2.5,2009,5000,2.0,0,0,3,8,2009,0,98092,2009,5182,-0.37230537197306474,0.0029865604778496766
20984,343000.0,6,5.0,2732,7655,2.0,0,0,3,7,2732,0,98002,3078,69993,-0.3256858148584358,0.004026354319180088
20985,300000.0,3,2.5,2090,4590,2.0,0,0,3,7,2090,0,98042,2190,4060,-0.23374695719944982,0.007177033492822967
20986,334900.0,2,2.5,980,1013,3.0,0,0,3,8,980,0,98117,980,1023,-0.19475204748602376,0.012244897959183673
20987,477500.0,5,3.5,2815,5619,2.0,0,0,3,9,2815,0,98055,2583,5295,-0.20022240134410457,0.002841918294849023
20988,820000.0,4,2.5,3170,8523,2.0,0,0,3,9,3170,0,98033,3230,8523,-0.0576642003326157,0.0037854889589905363
20989,580000.0,5,3.25,3030,7410,2.0,0,0,3,8,2150,880,98106,2020,7410,-0.17217723426747975,0.0019801980198019802
20990,350000.0,2,2.5,1280,940,2.0,0,0,3,8,1060,220,98103,1290,2900,-0.17476887594762153,0.0109375
20991,910000.0,3,2.5,2030,1160,3.0,0,0,3,9,1970,60,98004,1950,1160,-0.008700000000004593,0.0064039408866995075
20992,414000.0,3,2.5,2490,4540,2.5,0,0,3,8,2490,0,98059,2640,3844,-0.1327592181356952,0.00321285140562249
20993,525000.0,3,2.5,3030,4500,2.0,0,0,3,8,3030,0,98059,3030,4501,-0.14452459998215086,0.0036303630363036304
20994,650000.0,2,2.5,1470,690,3.0,0,3,3,8,1470,0,98103,1480,1284,-0.14769322936411125,0.00816326530612245
20995,450000.0,3,2.25,1620,997,2.5,0,0,3,8,1540,80,98027,1620,1068,-0.19528789004953942,0.0049382716049382715
20996,1270000.0,4,3.0,5520,8313,2.0,0,3,3,9,3570,1950,98006,3770,8278,-0.09592314632038527,0.002173913043478261
20997,699000.0,3,3.5,3200,10344,2.0,0,0,3,10,3200,0,98011,2550,20152,-0.13455467290287101,0.0040625
20998,899000.0,4,2.5,2580,3943,2.0,0,0,3,8,2580,0,98033,1700,5772,-0.056196886034720075,0.0027131782945736434
20999,353500.0,4,3.0,2050,4000,2.0,0,0,3,8,2050,0,98001,2050,4000,-0.28764959586274763,0.002926829268292683
21000,485000.0,3,2.5,2430,5867,2.0,0,0,3,7,2430,0,98065,2620,5866,-0.34718070222867187,0.003703703703703704
21001,782900.0,4,3.25,3060,3898,2.0,0,0,3,10,2300,760,98027,2920,3448,-0.16096648719532433,0.00196078431372549
21002,529000.0,2,2.0,1540,9714,2.0,0,0,3,8,1540,0,98177,1840,8179,-0.20716379992652273,0.007792207792207792
21003,514700.0,3,3.25,1310,1072,2.0,0,0,3,8,1060,250,98107,1160,1266,-0.1795754994424267,0.00916030534351145
21004,409316.0,3,2.5,1800,3168,2.0,0,0,3,8,1800,0,98065,1800,3393,-0.3715624308242115,0.0033333333333333335
21005,388598.0,3,2.5,2370,4200,2.0,0,0,3,8,2370,0,98038,2370,4370,-0.3168801192880438,0.002531645569620253
21006,415000.0,3,2.25,1445,1512,2.0,0,0,3,7,1300,145,98027,1445,1082,-0.162350885430293,0.011072664359861591
21007,521500.0,3,2.25,1450,1619,2.0,0,0,3,8,1140,310,98122,1580,3472,-0.10638496134322765,0.009655172413793104
21008,580000.0,3,2.5,1740,1236,3.0,0,2,3,8,1740,0,98116,1740,1280,-0.19142050569361466,0.006896551724137931
21009,882566.0,4,2.5,3560,5265,3.0,0,0,3,8,3560,0,98052,3220,4892,-0.11466948155459922,0.0016853932584269663
21010,525000.0,3,2.75,2130,1400,2.0,0,0,3,9,1080,1050,98118,1880,3132,-0.11037757924506728,0.004694835680751174
21011,515000.0,5,2.75,2980,4502,2.0,0,0,3,9,2980,0,98028,2850,4501,-0.14411467656001614,0.00436241610738255
21012,589410.0,3,3.0,2840,7201,2.0,0,0,3,9,2840,0,98065,2540,5260,-0.33670647454423125,0.002112676056338028
21013,757500.0,4,2.5,3420,6845,2.0,0,0,3,9,3420,0,98052,2800,5715,-0.06489445276754886,0.003216374269005848
21014,284000.0,3,2.5,1660,4083,2.0,0,0,3,7,1660,0,98038,1800,4087,-0.31176152745328173,0.004216867469879518
21015,338500.0,2,2.25,1150,711,2.0,0,0,3,7,1150,0,98027,1150,748,-0.16182178468921266,0.00608695652173913
21016,379500.0,3,2.25,1410,1287,2.0,0,0,3,7,1290,120,98027,1490,1435,-0.16298269846827973,0.010638297872340425
21017,550000.0,3,2.0,1420,1369,2.5,0,0,3,9,1340,80,98109,1540,2168,-0.15793935545013219,0.009154929577464789
21018,294900.0,3,2.5,1860,5025,2.0,0,0,3,8,1860,0,98038,2000,5550,-0.3084177199837966,0.005376344086021506
21019,345000.0,2,1.5,1340,1210,2.0,0,0,3,8,1120,220,98144,1340,1213,-0.11308846094982887,0.008955223880597015
21020,450000.0,2,1.5,1530,1012,2.0,0,0,3,8,1200,330,98122,1530,1425,-0.10963576058932216,0.00980392156862745
21021,420000.0,3,2.5,1509,1114,3.0,0,0,3,8,1509,0,98133,1509,2431,-0.15877660406999541,0.003976143141153081
21022,740000.0,3,2.5,2350,3798,2.0,0,0,3,8,2350,0,98029,2020,3532,-0.20897128989408978,0.0029787234042553193
21023,286000.0,2,1.5,1010,825,3.0,0,0,3,7,1010,0,98125,1128,1080,-0.13034860950543273,0.01287128712871287
21024,870000.0,5,3.5,4495,10079,2.0,0,0,3,9,3580,915,98011,4495,10079,-0.1042890694176487,0.001557285873192436
21025,727000.0,3,2.5,1580,991,3.0,0,0,3,9,1580,0,98119,1610,1297,-0.15901811217593234,0.006962025316455696
21026,395000.0,4,3.0,2750,7965,2.0,0,0,3,9,2750,0,98038,2750,6000,-0.33040037832908686,0.002909090909090909
21027,535000.0,4,2.25,1890,3615,2.0,0,0,3,7,1890,0,98029,1630,3280,-0.21659522155394634,0.007936507936507936
21028,255000.0,3,2.25,1320,963,2.0,0,0,3,7,1040,280,98106,1300,1285,-0.19175768563477177,0.009848484848484848
21029,260000.0,4,2.5,2150,3721,2.0,0,0,3,8,2150,0,98002,2150,3721,-0.29419158723525907,0.0065116279069767444
21030,810000.0,4,2.5,3340,8384,2.0,0,0,3,9,3340,0,98052,1560,9429,-0.06655231025291135,0.0017964071856287425
21031,359782.0,3,2.5,1850,3400,2.0,0,0,3,7,1850,0,98053,1850,3400,-0.19456723773544823,0.005405405405405406
21032,500000.0,2,2.5,1950,2162,2.0,0,0,3,9,1500,450,98118,1800,2457,-0.11428403213047965,0.0041025641025641026
21033,1049990.0,5,3.25,4240,9588,2.0,0,0,3,9,4240,0,98053,4080,8425,-0.1916664028983843,0.0014150943396226414
21034,810000.0,4,3.5,2700,2868,2.0,0,0,3,11,1920,780,98118,1430,3858,-0.10572724341436332,0.005185185185185185
21035,605000.0,5,4.0,3040,6000,2.0,0,0,3,8,2280,760,98065,3070,5558,-0.3425189191854938,0.0029605263157894738
21036,730000.0,4,2.5,2460,7930,2.0,0,0,3,8,2460,0,98033,1850,9000,-0.04582095590447628,0.006097560975609756
21037,327000.0,4,2.5,2110,3825,2.0,0,0,3,7,2110,0,98042,1950,3825,-0.2955757094214663,0.0033175355450236967
21038,370000.0,2,1.0,780,1133,2.0,0,0,3,7,780,0,98144,1130,1270,-0.10217025007310171,0.014102564102564103
21039,459000.0,5,3.5,2640,6895,2.0,0,0,3,7,2640,0,98065,2640,5267,-0.33627524440554346,0.007196969696969697
21040,2900000.0,5,4.0,5190,14600,2.0,0,1,3,11,5190,0,98039,3840,19250,-0.031891064579278566,0.001348747591522158
21041,365000.0,4,2.5,2420,8404,2.0,0,0,3,8,2420,0,98042,2440,4822,-0.26732751448364306,0.002892561983471074
21042,255000.0,4,2.5,1987,6000,2.0,0,0,3,7,1987,0,98001,1880,9589,-0.36625320476413986,0.004529441368897836
21043,375000.0,1,1.0,720,3166,1.0,0,0,3,6,720,0,98116,1140,6250,-0.19522348731645395,0.1388888888888889
21044,375000.0,2,1.5,1130,912,2.0,0,0,3,8,1000,130,98116,1500,1474,-0.19931492668637696,0.012389380530973451
21045,518380.0,4,2.5,2810,4500,2.0,0,0,3,9,2810,0,98038,2980,5046,-0.32687006592834694,0.002135231316725979
21046,346000.0,3,3.25,1500,1442,2.0,0,0,3,8,1150,350,98106,1500,1533,-0.17679547505522525,0.008666666666666666
21047,302059.0,4,2.0,1390,745,3.0,0,0,3,7,1390,0,98027,1390,942,-0.1962205137084253,0.008633093525179856
21048,575000.0,4,2.5,2500,4945,2.0,0,0,3,9,2500,0,98065,2760,6000,-0.33415153747962684,0.0028
21049,549950.0,4,3.5,3906,9674,2.0,0,2,3,9,3906,0,98001,2673,6500,-0.34292507928117344,0.0015360983102918587
21050,900000.0,5,6.0,7120,40806,2.0,0,4,3,12,5480,1640,98006,3440,36859,-0.12084705209479864,0.0018258426966292136
21051,397500.0,3,2.5,1470,1256,2.0,0,0,3,8,930,540,98122,1510,1797,-0.11222250219986683,0.009523809523809525
21052,1075000.0,5,3.5,3230,7560,2.0,0,0,3,10,3230,0,98052,3230,8580,-0.0836832719245686,0.004024767801857585
21053,775900.0,3,2.5,2700,5764,2.0,0,0,3,9,2700,0,98075,3270,14700,-0.18595762958265855,0.0022222222222222222
21054,510000.0,4,2.5,4073,17334,2.0,0,0,3,8,4073,0,98001,1780,9625,-0.3423331856539793,0.0029462312791554137
21055,471275.0,4,2.5,3361,5038,2.0,0,0,3,9,3361,0,98092,2316,4105,-0.3051140934142508,0.0017851829812555787
21056,288000.0,4,2.25,1610,3560,2.0,0,0,3,7,1610,0,98038,1760,3692,-0.31878144550773846,0.006211180124223602
21057,989990.0,4,3.5,3830,7150,2.0,0,0,3,9,3830,0,98052,3640,6055,-0.10529012299356309,0.001566579634464752
21058,300000.0,3,3.25,1470,1235,2.0,0,0,3,7,1180,290,98108,1470,1243,-0.13634768058165567,0.00816326530612245
21059,664950.0,5,3.0,3190,7081,1.0,0,2,3,9,1890,1300,98178,2270,7623,-0.12744018204632956,0.00219435736677116
21060,699188.0,4,3.25,3250,5478,2.0,0,0,3,9,3250,0,98065,3250,5482,-0.33250239096884976,0.0018461538461538461
21061,390000.0,3,2.25,1490,4539,2.0,0,0,3,7,1490,0,98028,1750,4667,-0.13480166912912636,0.00738255033557047
21062,670000.0,5,2.75,2900,5155,2.0,0,0,3,8,2900,0,98075,2900,6176,-0.19469794554643546,0.004137931034482759
21063,487000.0,4,2.5,2540,5001,2.0,0,0,3,9,2540,0,98108,2360,6834,-0.1345187347546865,0.005905511811023622
21064,769995.0,5,2.75,3360,12080,2.0,0,0,3,9,3360,0,98011,3360,9724,-0.14818059926994567,0.0017857142857142857
21065,321950.0,2,1.25,860,1277,2.0,0,0,3,7,860,0,98144,1280,1265,-0.12285617607592111,0.015116279069767442
21066,613500.0,4,2.5,3020,6068,2.0,0,0,3,9,3020,0,98072,3240,5757,-0.14848905683585137,0.004635761589403974
21067,300000.0,3,2.5,1330,1200,3.0,0,0,3,7,1330,0,98133,1330,1206,-0.16162784413583386,0.013533834586466165
21068,400950.0,4,2.5,2578,4554,2.0,0,0,3,9,2578,0,98092,2647,4554,-0.3697486849199078,0.0023273855702094647
21069,389517.0,4,2.5,2640,4725,2.0,0,0,3,8,2640,0,98038,2370,4725,-0.3171277345171777,0.0022727272727272726
21070,255000.0,3,1.75,1260,1133,2.0,0,0,3,7,810,450,98106,1260,1172,-0.19161474369160914,0.007142857142857143
21071,1080000.0,3,2.5,1990,1891,3.0,0,0,3,9,1990,0,98102,1990,3600,-0.12403390665458715,0.004020100502512563
21072,637850.0,5,3.25,3340,4900,2.0,0,2,3,9,2500,840,98065,3220,5200,-0.34144324564998496,0.0017964071856287425
21073,636230.0,4,2.5,2840,6284,2.0,0,0,3,9,2840,0,98056,2790,7168,-0.12055392984055245,0.0024647887323943664
21074,375000.0,3,2.5,1530,1131,3.0,0,0,3,8,1530,0,98103,1530,1445,-0.16161215919602093,0.00718954248366013
21075,586500.0,3,2.5,1780,1487,3.0,0,0,3,8,1600,180,98107,1780,1300,-0.1528797239662564,0.007865168539325843
21076,544000.0,4,2.5,2340,6973,2.0,0,0,3,8,1930,410,98065,2950,6908,-0.32913828400840794,0.00641025641025641
21077,425000.0,4,2.5,2390,5021,2.0,0,0,3,7,2390,0,98065,2520,5333,-0.33467759112317097,0.007531380753138075
21078,374950.0,4,2.5,2090,3777,2.0,0,0,3,8,2090,0,98038,2160,3993,-0.31326386641297044,0.003827751196172249
21079,294570.0,3,1.0,1140,8400,1.0,0,0,4,7,1140,0,98059,1400,9000,-0.13953078513360928,0.05263157894736842
21080,300000.0,3,2.5,1960,1477,2.0,0,0,3,7,1670,290,98059,1980,1467,-0.14669454659257725,0.004081632653061225
21081,395950.0,5,3.5,2738,6031,2.0,0,0,3,8,2738,0,98023,2738,5201,-0.3659541501335924,0.002191380569758948
21082,800000.0,4,2.5,3691,11088,2.0,0,1,3,8,3691,0,98074,3190,11270,-0.14211910497889277,0.001896505012191818
21083,439990.0,3,2.5,2340,5171,2.0,0,0,3,8,2340,0,98045,2790,5684,-0.45247567890440193,0.0029914529914529917
21084,680000.0,4,3.5,2510,3763,2.0,0,0,3,8,1990,520,98052,2560,3820,-0.1197373792931915,0.0027888446215139444
21085,677790.0,6,3.0,2800,4213,2.0,0,0,3,8,2800,0,98117,1440,3960,-0.19805463892571915,0.007857142857142858
21086,424950.0,3,2.5,1650,4777,2.0,0,0,3,8,1650,0,98065,1800,3331,-0.37171758096705176,0.004242424242424243
21087,223990.0,2,2.25,1061,2884,2.0,0,0,3,7,1061,0,98002,1481,2887,-0.28456985082752334,0.006597549481621112
21088,498000.0,4,2.5,3402,14355,2.0,0,0,3,10,2846,556,98023,3402,8487,-0.37753385278674473,0.001763668430335097
21089,359950.0,4,2.5,2542,6120,2.0,0,0,3,8,2542,0,98030,2419,8984,-0.2551823073804294,0.0023603461841070024
21090,720000.0,3,2.5,3150,151588,2.0,0,0,3,9,3150,0,98024,2410,208652,-0.2800714194629672,0.004126984126984127
21091,530000.0,4,2.5,3010,9000,2.0,0,0,3,8,3010,0,98059,3250,5531,-0.1415933967386916,0.003986710963455149
21092,295000.0,3,2.5,1660,4898,2.0,0,0,3,7,1660,0,98038,1810,4462,-0.31286648909718984,0.005421686746987952
21093,255500.0,3,2.5,1770,5000,2.0,0,0,3,7,1770,0,98042,2230,5200,-0.329779684031631,0.0062146892655367235
21094,556000.0,3,3.0,1960,1168,2.0,0,0,3,9,1600,360,98027,2080,1423,-0.20471016095935046,0.0066326530612244895
21095,277950.0,4,2.5,1889,6000,2.0,0,0,3,7,1889,0,98001,1990,6350,-0.3667011862538767,0.004235044997353097
21096,431000.0,4,2.5,3040,6000,2.0,0,0,3,9,3040,0,98038,2640,6000,-0.3298776894547488,0.0042763157894736845
21097,780000.0,4,2.75,3420,6787,2.0,0,0,3,9,3420,0,98053,3450,6137,-0.18897470730233107,0.0029239766081871343
21098,649000.0,3,3.25,1720,936,2.0,0,0,3,8,1030,690,98112,1720,1527,-0.10944866376525056,0.009302325581395349
21099,447000.0,3,2.5,1740,3043,2.0,0,0,3,7,1740,0,98011,1920,2869,-0.11557248807566432,0.004597701149425287
21100,712198.0,4,2.5,2450,4247,2.0,0,0,3,8,2450,0,98052,2970,4685,-0.11473465038949657,0.002857142857142857
21101,277140.0,3,1.5,1190,785,2.0,0,0,3,8,920,270,98052,2820,5626,-0.09593023506694616,0.005042016806722689
21102,363000.0,4,2.5,3753,7204,2.0,0,0,3,10,3336,417,98023,3494,9375,-0.37735952353161,0.0031974420463629096
21103,598992.0,5,3.5,3440,6037,2.0,0,0,3,9,3440,0,98045,3270,6037,-0.49063046175304686,0.0017441860465116279
21104,585000.0,3,2.5,2160,1250,3.0,0,0,3,8,1830,330,98119,1870,2825,-0.17631576787116585,0.004629629629629629
21105,1274950.0,4,2.75,3820,8850,2.0,0,0,3,10,3820,0,98033,2330,12000,-0.02119811312357482,0.0015706806282722514
21106,380950.0,2,2.0,1120,1039,2.0,0,0,3,7,840,280,98144,1130,5400,-0.12588264375996785,0.011607142857142858
21107,333490.0,4,2.5,2250,3916,2.0,0,0,3,8,2250,0,98003,2156,3920,-0.289391931470114,0.0026666666666666666
